Experiment	Run	well	sample	sample type	sample nucleotide	target	target type	target dye	target chemistry	excluded	note	baseline	n in log phase	n included	last log cycle	indiv PCR eff	R2	PCR eff	STD PCR eff	TD0	indiv Ncopy	Ncopy	amplification	baseline error	plateau	excl PCR efficiency	used for mean PCR efficiency
DNA Dilutions - EMBL	P10 - DNA Dilutions	C22	Buccal Swap 3	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			38995	18	9	22	1.7760	0.9982	1.8679	0.0894	23.26	28288.2	8746.9	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	C23	Buccal Swap 3	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			30217	20	9	22	1.8290	0.9990	1.8679	0.0894	23.27	14187.5	8700.4	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	C24	Buccal Swap 3	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			28315	20	9	22	1.8368	0.9966	1.8679	0.0894	23.29	12751.8	8630.7	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	D19	Buccal Swap 4	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			36296	21	9	23	1.7564	0.9984	1.8960	0.0841	24.09	42418.1	6724.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	D20	Buccal Swap 4	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			36168	21	9	23	1.7903	0.9989	1.8960	0.0841	23.57	36200.9	9369.4	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	D21	Buccal Swap 4	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			33353	21	9	23	1.7614	0.9987	1.8960	0.0841	24.08	39917.2	6777.4	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	D22	Buccal Swap 4	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			34949	21	9	23	1.7496	0.9980	1.8679	0.0894	23.73	30902.9	6549.3	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	D23	Buccal Swap 4	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			30619	21	9	23	1.7780	0.9993	1.8679	0.0894	23.79	20408.0	6313.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	D24	Buccal Swap 4	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			32426	21	9	23	1.7638	0.9996	1.8679	0.0894	23.79	24587.0	6286.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	E19	Buccal Swap 5	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			42068	21	9	23	1.7244	0.9956	1.8960	0.0841	23.75	79566.2	8360.4	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	E20	Buccal Swap 5	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			44203	21	9	23	1.7111	0.9951	1.8960	0.0841	23.80	93208.3	8117.1	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	E21	Buccal Swap 5	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			43081	21	9	23	1.7129	0.9971	1.8960	0.0841	23.75	93123.1	8347.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	E22	Buccal Swap 5	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye		indiv PCR eff is 1.672 < 1.7	53064	20	9	22	1.6718	0.9959	1.8679	0.0894	23.48	103220.9	7629.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	E23	Buccal Swap 5	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			42693	21	9	23	1.7292	0.9972	1.8679	0.0894	23.52	45747.0	7458.1	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	E24	Buccal Swap 5	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye		indiv PCR eff is 1.676 < 1.7	49294	20	9	22	1.6762	0.9980	1.8679	0.0894	23.37	102609.1	8167.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F1	Buccal Swap 6	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			11222	21	9	25	1.8692	0.9997	1.8960	0.0841	25.58	3734.9	2597.7	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F2	Buccal Swap 6	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			18241	11	9	25	1.9266	0.9994	1.8960	0.0841	25.61	1690.8	2548.7	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F3	Buccal Swap 6	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			17692	14	9	25	1.9014	0.9998	1.8960	0.0841	25.62	2343.5	2521.2	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F4	Buccal Swap 6	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			18148	15	9	24	1.8246	0.9972	1.8679	0.0894	25.32	4382.4	2422.2	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F5	Buccal Swap 6	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			16126	12	9	24	1.8602	0.9986	1.8679	0.0894	25.39	2577.9	2321.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F6	Buccal Swap 6	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			23210	15	9	24	1.8071	0.9999	1.8679	0.0894	25.46	5162.9	2223.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F7	Blood 7	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			20030	9	8	23	1.9632	0.9985	1.8960	0.0841	24.15	2790.7	6474.2	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F8	Blood 7	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			21830	9	8	23	1.9941	0.9986	1.8960	0.0841	24.07	2017.4	6796.7	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F9	Blood 7	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			20548	9	8	23	1.9908	0.9992	1.8960	0.0841	24.08	2091.2	6776.5	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F10	Blood 7	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			24872	9	8	23	1.9108	0.9991	1.8679	0.0894	23.67	3969.1	6796.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F11	Blood 7	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			35773	9	8	23	1.9342	0.9992	1.8679	0.0894	23.64	3039.2	6935.2	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F12	Blood 7	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			26465	9	8	23	1.8882	0.9991	1.8679	0.0894	23.64	5349.3	6905.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F13	Blood 8	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			22565	9	8	23	1.9744	0.9957	1.8960	0.0841	24.00	2683.9	7103.4	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F14	Blood 8	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			22959	8	7	23	1.9246	0.9996	1.8960	0.0841	24.02	4894.5	7011.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F15	Blood 8	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			25376	8	7	23	1.9203	0.9997	1.8960	0.0841	24.03	5125.2	6963.1	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F16	Blood 8	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			20395	10	9	23	1.9785	0.9975	1.8679	0.0894	23.64	1777.8	6928.1	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F17	Blood 8	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			22712	9	8	23	1.9180	0.9983	1.8679	0.0894	23.61	3770.2	7048.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F18	Blood 8	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			21255	10	9	23	1.9823	0.9905	1.8679	0.0894	23.66	1671.5	6824.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F19	genomic DNA 20ng - EMBL	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			29036	12	9	23	1.9391	0.9979	1.8960	0.0841	23.88	4502.6	7706.1	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F20	genomic DNA 20ng - EMBL	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			30054	12	9	23	1.8878	0.9995	1.8960	0.0841	23.86	8638.9	7789.1	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F21	genomic DNA 20ng - EMBL	unkn	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			32223	11	9	23	1.9517	0.9874	1.8960	0.0841	23.87	3880.5	7748.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F22	genomic DNA 20ng - EMBL	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			37875	9	8	23	1.8707	0.9998	1.8679	0.0894	23.57	6957.6	7212.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F23	genomic DNA 20ng - EMBL	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			30068	12	9	23	1.8871	0.9980	1.8679	0.0894	23.54	5779.8	7353.5	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	F24	genomic DNA 20ng - EMBL	unkn	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			30017	11	9	23	1.9120	0.9979	1.8679	0.0894	23.56	4199.4	7283.5	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G1	genomic DNA 20ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			29195	9	8	23	1.8943	0.9999	1.8960	0.0841	23.56	9626.5	9432.2	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G2	genomic DNA 20ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			33026	10	9	23	1.9571	0.9950	1.8960	0.0841	23.61	4326.6	9156.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G3	genomic DNA 20ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			31645	11	9	23	1.9571	0.9932	1.8960	0.0841	23.60	4353.7	9205.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G4	genomic DNA 7ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			18462	11	9	24	1.9359	0.9982	1.8960	0.0841	25.19	1969.7	3328.7	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G5	genomic DNA 7ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			21224	10	9	24	1.9017	0.9995	1.8960	0.0841	25.06	3344.0	3605.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G6	genomic DNA 7ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			17845	11	9	24	1.9271	0.9980	1.8960	0.0841	25.08	2377.5	3576.3	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G7	genomic DNA 2ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			9403	15	9	26	1.8892	0.9999	1.8960	0.0841	27.06	1107.2	1004.9	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G8	genomic DNA 2ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			4253	14	9	26	1.8895	0.9992	1.8960	0.0841	27.04	1116.5	1018.3	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G9	genomic DNA 2ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			6078	16	9	26	1.9252	0.9968	1.8960	0.0841	26.99	695.4	1050.5	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G10	genomic DNA 0.7ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			11308	12	9	28	1.8318	0.9986	1.8960	0.0841	28.57	1025.2	383.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G11	genomic DNA 0.7ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			11229	12	9	28	1.8851	0.9974	1.8960	0.0841	28.61	441.2	374.2	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G12	genomic DNA 0.7ng	std	ds	FSTL_1_F_109	toi	SYBR - Roche	non-saturating DNA binding dye			10350	14	9	28	1.8410	0.9958	1.8960	0.0841	28.58	880.3	379.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G13	genomic DNA 20ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			24509	8	7	23	1.7612	0.9995	1.8471	0.0481	24.03	41086.5	13096.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G14	genomic DNA 20ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			40415	7	6	23	1.8132	0.9999	1.8471	0.0481	24.00	20734.2	13301.4	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G15	genomic DNA 20ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			22863	7	6	23	1.8120	0.9985	1.8471	0.0481	24.07	20237.3	12754.4	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G16	genomic DNA 7ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			17007	11	9	25	1.8174	0.9921	1.8471	0.0481	25.67	7261.7	4792.4	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G17	genomic DNA 7ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			16125	8	7	25	1.8505	0.9991	1.8471	0.0481	25.59	4797.1	5032.5	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G18	genomic DNA 7ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			16019	8	7	25	1.9067	0.9993	1.8471	0.0481	25.62	2185.6	4931.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G19	genomic DNA 2ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			12217	9	8	27	1.8268	0.9930	1.8471	0.0481	27.83	1727.8	1270.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G20	genomic DNA 2ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			19304	10	9	27	1.8119	0.9968	1.8471	0.0481	27.60	2490.3	1464.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G21	genomic DNA 2ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			14169	8	7	27	1.8369	0.9988	1.8471	0.0481	27.87	1444.2	1238.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G22	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			12782	9	8	28	1.9173	0.9969	1.8471	0.0481	28.85	231.2	679.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G23	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			16105	13	9	28	1.9012	0.9985	1.8471	0.0481	28.85	294.7	678.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	G24	genomic DNA 0.7ng	std	ds	FSTL_1_F_109 APS	toi	APS	non-saturating DNA binding dye			35733	7	6	28	1.9097	0.9997	1.8471	0.0481	29.15	213.9	565.3	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H1	genomic DNA 20ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			38967	9	8	22	1.9432	0.9997	1.8679	0.0894	23.02	4099.0	10186.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H2	genomic DNA 20ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			36731	9	8	22	1.9612	0.9983	1.8679	0.0894	23.07	3213.8	9892.9	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H3	genomic DNA 20ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			39383	9	8	22	1.9342	0.9969	1.8679	0.0894	23.13	4255.6	9541.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H4	genomic DNA 7ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			18085	12	9	24	1.9019	0.9996	1.8679	0.0894	24.67	2323.4	3628.1	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H5	genomic DNA 7ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			18923	10	9	24	1.8956	0.9988	1.8679	0.0894	24.66	2541.5	3653.9	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H6	genomic DNA 7ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			20665	11	9	24	1.8734	0.9997	1.8679	0.0894	24.76	3185.7	3427.7	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H7	genomic DNA 2ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			8183	16	9	26	1.8593	0.9992	1.8679	0.0894	26.77	1108.5	980.3	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H8	genomic DNA 2ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			12816	18	9	26	1.8611	0.9973	1.8679	0.0894	26.94	969.1	878.3	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H9	genomic DNA 2ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			-3824	8	7	26	1.8561	0.9983	1.8679	0.0894	26.91	1064.5	898.3	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H10	genomic DNA 0.7ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			-22908	14	9	28	1.8316	0.9987	1.8679	0.0894	28.59	548.4	313.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H11	genomic DNA 0.7ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			11455	16	9	28	1.8452	0.9974	1.8679	0.0894	28.57	449.5	317.3	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H12	genomic DNA 0.7ng	std	ds	FSTL_1_H_201	toi	SYBR - Roche	non-saturating DNA binding dye			-3885	16	9	28	1.8231	0.9991	1.8679	0.0894	28.61	622.8	311.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H13	genomic DNA 20ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			19623	10	9	21	1.8191	0.9647	1.8435	0.0701	22.15	31581.8	23519.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H14	genomic DNA 20ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye		indiv PCR eff is 1.675 < 1.7	20748	8	7	21	1.6746	0.9973	1.8435	0.0701	22.08	204133.8	24462.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H15	genomic DNA 20ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			23504	8	7	21	1.8999	0.9972	1.8435	0.0701	22.18	11841.3	23109.0	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H16	genomic DNA 7ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			19264	8	7	23	1.8777	0.9989	1.8435	0.0701	23.60	6267.6	9672.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H17	genomic DNA 7ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			15000	8	7	23	1.8752	0.9955	1.8435	0.0701	23.67	6176.6	9248.5	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H18	genomic DNA 7ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			16390	12	9	23	1.9104	0.9937	1.8435	0.0701	23.68	3948.3	9188.6	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H19	genomic DNA 2ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			15332	9	8	25	1.7687	0.9910	1.8435	0.0701	25.82	7259.8	2493.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H20	genomic DNA 2ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			13225	12	9	25	1.8141	0.9935	1.8435	0.0701	25.88	3636.0	2401.7	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H21	genomic DNA 2ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			17150	7	6	25	1.7913	1.0000	1.8435	0.0701	25.85	5124.6	2441.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H22	genomic DNA 0.7ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			4065	7	6	27	1.8669	0.9999	1.8435	0.0701	27.62	585.2	829.8	True	0	True	False	True
DNA Dilutions - EMBL	P10 - DNA Dilutions	H23	genomic DNA 0.7ng	std	ds	FSTL_1_H_201 APS	toi	APS	non-saturating DNA binding dye			15198	10	9	27	1.9338	0.9974	1.8435	0.0701	27.67	213.2	800.9	True	0	True	False	True
