Experiment	Run	well	sample	sample type	sample nucleotide	target	target type	target dye	target chemistry	excluded	note	baseline	n in log phase	n included	last log cycle	indiv PCR eff	R2	PCR eff	STD PCR eff	TD0	indiv Ncopy	Ncopy	amplification	baseline error	plateau	excl PCR efficiency	used for mean PCR efficiency
Eva Green B	Run 1	A17	genomic DNA 2ng	std	ds	FSTL_1_A_047	toi	Eva Green	saturating DNA binding dye			69119	25	9	27	1.8585	0.9987	1.8479	0.0730	27.54	2335.1	2733.1	True	0	True	False	True
Eva Green B	Run 1	A18	genomic DNA 2ng	std	ds	FSTL_1_A_047	toi	Eva Green	saturating DNA binding dye			69915	25	9	27	1.7139	0.9895	1.8479	0.0730	27.50	22079.6	2786.4	True	0	True	False	True
Eva Green B	Run 1	A19	genomic DNA 2ng	std	ds	FSTL_1_A_047	toi	Eva Green	saturating DNA binding dye			71621	25	9	27	1.8535	0.9994	1.8479	0.0730	27.54	2511.3	2727.3	True	0	True	False	True
Eva Green B	Run 1	A20	genomic DNA 0.7ng	std	ds	FSTL_1_A_047	toi	Eva Green	saturating DNA binding dye			63517	26	9	28	1.8364	0.9993	1.8479	0.0730	29.08	1272.3	1061.4	True	0	True	False	True
Eva Green B	Run 1	A21	genomic DNA 0.7ng	std	ds	FSTL_1_A_047	toi	Eva Green	saturating DNA binding dye			67542	26	9	28	1.8972	0.9977	1.8479	0.0730	29.18	462.2	996.6	True	0	True	False	True
Eva Green B	Run 1	A22	genomic DNA 0.7ng	std	ds	FSTL_1_A_047	toi	Eva Green	saturating DNA binding dye			61643	26	9	28	1.7307	0.9857	1.8479	0.0730	29.00	7414.9	1108.7	True	0	True	False	True
Eva Green B	Run 1	B4	genomic DNA 7ng	std	ds	FSTL_1_B_042 100nM	toi	Eva Green	saturating DNA binding dye		indiv PCR eff is 1.692 < 1.7	69567	23	9	25	1.6919	0.9993	1.7554	0.0375	25.84	30194.8	11654.6	True	0	True	False	True
Eva Green B	Run 1	B5	genomic DNA 7ng	std	ds	FSTL_1_B_042 100nM	toi	Eva Green	saturating DNA binding dye			69254	10	9	25	1.7526	0.9948	1.7554	0.0375	25.81	12389.4	11885.2	True	0	True	False	True
Eva Green B	Run 1	B6	genomic DNA 7ng	std	ds	FSTL_1_B_042 100nM	toi	Eva Green	saturating DNA binding dye			72183	23	9	25	1.7873	0.9989	1.7554	0.0375	25.89	7121.7	11353.9	True	0	True	False	True
Eva Green B	Run 1	B7	genomic DNA 7ng	std	ds	FSTL_1_B_042 100nM	toi	Eva Green	saturating DNA binding dye			73841	12	9	25	1.7524	0.9835	1.7554	0.0375	25.85	12118.3	11594.5	True	0	True	False	True
Eva Green B	Run 1	B8	genomic DNA 7ng	std	ds	FSTL_1_B_042 100nM	toi	Eva Green	saturating DNA binding dye			62734	10	9	25	1.7314	0.9957	1.7554	0.0375	25.84	16647.7	11667.2	True	0	True	False	True
Eva Green B	Run 1	B9	genomic DNA 7ng	std	ds	FSTL_1_B_042 100nM	toi	Eva Green	saturating DNA binding dye			66727	23	9	25	1.7521	0.9871	1.7554	0.0375	25.83	12355.4	11758.2	True	0	True	False	True
Eva Green B	Run 1	B10	genomic DNA 7ng	std	ds	FSTL_1_B_042 100nM	toi	Eva Green	saturating DNA binding dye			63484	23	9	25	1.8202	0.9902	1.7554	0.0375	25.86	4507.6	11503.2	True	0	True	False	True
Eva Green B	Run 1	B11	genomic DNA 20ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			104480	9	8	23	1.8747	0.9988	1.8522	0.0392	24.35	13571.6	18216.8	True	0	True	False	True
Eva Green B	Run 1	B12	genomic DNA 20ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			114923	21	9	23	1.8737	0.9947	1.8522	0.0392	24.31	14142.7	18723.6	True	0	True	False	True
Eva Green B	Run 1	B13	genomic DNA 20ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			114866	21	9	23	1.8773	0.9981	1.8522	0.0392	24.39	12841.6	17824.7	True	0	True	False	True
Eva Green B	Run 1	B14	genomic DNA 7ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			91716	23	9	25	1.8622	0.9970	1.8522	0.0392	25.89	6160.0	7078.0	True	0	True	False	True
Eva Green B	Run 1	B15	genomic DNA 7ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			79769	23	9	25	1.8300	0.9969	1.8522	0.0392	25.87	9756.9	7144.2	True	0	True	False	True
Eva Green B	Run 1	B16	genomic DNA 7ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			79384	23	9	25	1.8379	0.9997	1.8522	0.0392	25.88	8676.2	7103.9	True	0	True	False	True
Eva Green B	Run 1	B17	genomic DNA 2ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			62517	25	9	27	1.8425	0.9995	1.8522	0.0392	27.79	2541.2	2196.1	True	0	True	False	True
Eva Green B	Run 1	B18	genomic DNA 2ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			61570	25	9	27	1.7500	0.9960	1.8522	0.0392	27.88	10079.2	2072.9	True	0	True	False	True
Eva Green B	Run 1	B19	genomic DNA 2ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			64916	25	9	27	1.8323	0.9952	1.8522	0.0392	27.80	2942.1	2180.1	True	0	True	False	True
Eva Green B	Run 1	B20	genomic DNA 0.7ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			64160	27	9	29	1.8583	0.9999	1.8522	0.0392	29.52	685.4	755.6	True	0	True	False	True
Eva Green B	Run 1	B21	genomic DNA 0.7ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			63726	26	9	28	1.8651	0.9973	1.8522	0.0392	29.40	661.5	811.6	True	0	True	False	True
Eva Green B	Run 1	B22	genomic DNA 0.7ng	std	ds	FSTL_1_B_042	toi	Eva Green	saturating DNA binding dye			59293	26	9	28	1.9222	0.9985	1.8522	0.0392	29.37	277.6	825.6	True	0	True	False	True
Eva Green B	Run 1	C4	genomic DNA 7ng	std	ds	FSTL_1_D_105 100nM	toi	Eva Green	saturating DNA binding dye			62821	11	9	25	1.9259	0.9975	1.8744	0.0247	26.19	843.0	1716.5	True	0	True	False	True
Eva Green B	Run 1	C5	genomic DNA 7ng	std	ds	FSTL_1_D_105 100nM	toi	Eva Green	saturating DNA binding dye			70580	23	9	25	1.8690	0.9989	1.8744	0.0247	26.27	1766.9	1639.6	True	0	True	False	True
Eva Green B	Run 1	C6	genomic DNA 7ng	std	ds	FSTL_1_D_105 100nM	toi	Eva Green	saturating DNA binding dye			68984	23	9	25	1.8754	1.0000	1.8744	0.0247	26.21	1671.8	1696.5	True	0	True	False	True
Eva Green B	Run 1	C7	genomic DNA 7ng	std	ds	FSTL_1_D_105 100nM	toi	Eva Green	saturating DNA binding dye			66378	23	9	25	1.8447	0.9999	1.8744	0.0247	26.28	2475.6	1627.7	True	0	True	False	True
Eva Green B	Run 1	C8	genomic DNA 7ng	std	ds	FSTL_1_D_105 100nM	toi	Eva Green	saturating DNA binding dye			60920	23	9	25	1.8868	0.9993	1.8744	0.0247	26.22	1420.1	1688.9	True	0	True	False	True
Eva Green B	Run 1	C9	genomic DNA 7ng	std	ds	FSTL_1_D_105 100nM	toi	Eva Green	saturating DNA binding dye			63418	23	9	25	1.8657	0.9985	1.8744	0.0247	26.24	1878.1	1663.9	True	0	True	False	True
Eva Green B	Run 1	C10	genomic DNA 7ng	std	ds	FSTL_1_D_105 100nM	toi	Eva Green	saturating DNA binding dye			65405	15	9	25	1.8529	0.9996	1.8744	0.0247	26.20	2305.4	1705.6	True	0	True	False	True
Eva Green B	Run 1	C11	genomic DNA 20ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			106630	12	9	23	1.9030	0.9998	1.8852	0.0176	24.42	9026.3	11348.4	True	0	True	False	True
Eva Green B	Run 1	C12	genomic DNA 20ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			119244	21	9	23	1.8861	0.9991	1.8852	0.0176	24.38	11537.5	11674.8	True	0	True	False	True
Eva Green B	Run 1	C13	genomic DNA 20ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			110698	21	9	23	1.9300	0.9990	1.8852	0.0176	24.38	6579.2	11662.2	True	0	True	False	True
Eva Green B	Run 1	C14	genomic DNA 7ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			92178	23	9	25	1.8876	0.9997	1.8852	0.0176	25.90	4303.6	4447.1	True	0	True	False	True
Eva Green B	Run 1	C15	genomic DNA 7ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			82424	23	9	25	1.8863	0.9997	1.8852	0.0176	25.95	4239.8	4304.6	True	0	True	False	True
Eva Green B	Run 1	C16	genomic DNA 7ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			77599	23	9	25	1.8890	1.0000	1.8852	0.0176	25.91	4202.5	4427.1	True	0	True	False	True
Eva Green B	Run 1	C17	genomic DNA 2ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			59827	25	9	27	1.8822	0.9999	1.8852	0.0176	27.89	1319.3	1261.9	True	0	True	False	True
Eva Green B	Run 1	C18	genomic DNA 2ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			66837	25	9	27	1.8811	0.9998	1.8852	0.0176	27.88	1348.7	1269.1	True	0	True	False	True
Eva Green B	Run 1	C19	genomic DNA 2ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			60971	21	9	27	1.8599	0.9995	1.8852	0.0176	27.93	1792.8	1228.4	True	0	True	False	True
Eva Green B	Run 1	C20	genomic DNA 0.7ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			65753	27	9	29	1.8806	0.9998	1.8852	0.0176	29.65	443.3	412.2	True	0	True	False	True
Eva Green B	Run 1	C21	genomic DNA 0.7ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			65578	27	9	29	1.8757	0.9997	1.8852	0.0176	29.66	477.0	410.3	True	0	True	False	True
Eva Green B	Run 1	C22	genomic DNA 0.7ng	std	ds	FSTL_1_D_105	toi	Eva Green	saturating DNA binding dye			71430	27	9	29	1.8611	0.9998	1.8852	0.0176	29.60	624.3	426.4	True	0	True	False	True
Eva Green B	Run 1	D4	genomic DNA 7ng	std	ds	FSTL_1_E_097 100nM	toi	Eva Green	saturating DNA binding dye			70948	23	9	25	1.8479	0.9924	1.8444	0.0139	25.97	2866.5	3012.0	True	0	True	False	True
Eva Green B	Run 1	D5	genomic DNA 7ng	std	ds	FSTL_1_E_097 100nM	toi	Eva Green	saturating DNA binding dye			60679	23	9	25	1.8461	0.9990	1.8444	0.0139	25.95	2965.3	3038.1	True	0	True	False	True
Eva Green B	Run 1	D6	genomic DNA 7ng	std	ds	FSTL_1_E_097 100nM	toi	Eva Green	saturating DNA binding dye	no amplification in positive control	indiv PCR eff is 1.296 < 1.7	225923	23	9	25	1.2955	0.9780	1.8444	0.0139	25.96	29002908.4	3020.1	False	0	True	False	False
Eva Green B	Run 1	D7	genomic DNA 7ng	std	ds	FSTL_1_E_097 100nM	toi	Eva Green	saturating DNA binding dye			71657	23	9	25	1.8397	0.9954	1.8444	0.0139	25.92	3301.6	3092.7	True	0	True	False	True
Eva Green B	Run 1	D8	genomic DNA 7ng	std	ds	FSTL_1_E_097 100nM	toi	Eva Green	saturating DNA binding dye			70289	23	9	25	1.8319	0.9995	1.8444	0.0139	26.04	3442.5	2883.1	True	0	True	False	True
Eva Green B	Run 1	D9	genomic DNA 7ng	std	ds	FSTL_1_E_097 100nM	toi	Eva Green	saturating DNA binding dye			68984	23	9	25	1.8292	0.9990	1.8444	0.0139	25.97	3712.9	2997.2	True	0	True	False	True
Eva Green B	Run 1	D10	genomic DNA 7ng	std	ds	FSTL_1_E_097 100nM	toi	Eva Green	saturating DNA binding dye			66968	15	9	25	1.8715	0.9957	1.8444	0.0139	25.98	2050.6	2993.7	True	0	True	False	True
Eva Green B	Run 1	D11	genomic DNA 20ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			115896	12	9	23	1.9231	0.9993	1.8964	0.0119	24.16	8264.4	11576.9	True	0	True	False	True
Eva Green B	Run 1	D12	genomic DNA 20ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye		PCR efficiency outlier	124114	12	9	23	1.9493	0.9997	1.8964	0.0119	24.21	5780.9	11251.2	True	0	True	True	True
Eva Green B	Run 1	D13	genomic DNA 20ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			125138	11	9	23	1.8950	1.0000	1.8964	0.0119	24.21	11486.2	11278.9	True	0	True	False	True
Eva Green B	Run 1	D14	genomic DNA 7ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			81348	23	9	25	1.9045	0.9995	1.8964	0.0119	25.79	3658.9	4082.3	True	0	True	False	True
Eva Green B	Run 1	D15	genomic DNA 7ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			79710	23	9	25	1.8893	0.9993	1.8964	0.0119	25.76	4587.7	4161.9	True	0	True	False	True
Eva Green B	Run 1	D16	genomic DNA 7ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			76305	23	9	25	1.8863	1.0000	1.8964	0.0119	25.74	4846.8	4220.8	True	0	True	False	True
Eva Green B	Run 1	D17	genomic DNA 2ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			64635	25	9	27	1.8818	0.9999	1.8964	0.0119	27.76	1435.9	1157.6	True	0	True	False	True
Eva Green B	Run 1	D18	genomic DNA 2ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			68295	25	9	27	1.9013	0.9995	1.8964	0.0119	27.67	1140.7	1224.8	True	0	True	False	True
Eva Green B	Run 1	D19	genomic DNA 2ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			64641	25	9	27	1.8940	0.9994	1.8964	0.0119	27.82	1159.3	1118.2	True	0	True	False	True
Eva Green B	Run 1	D20	genomic DNA 0.7ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			69353	26	9	28	1.8806	0.9993	1.8964	0.0119	29.40	518.3	405.0	True	0	True	False	True
Eva Green B	Run 1	D21	genomic DNA 0.7ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			61675	26	9	28	1.8971	0.9992	1.8964	0.0119	29.33	421.3	425.8	True	0	True	False	True
Eva Green B	Run 1	D22	genomic DNA 0.7ng	std	ds	FSTL_1_E_097	toi	Eva Green	saturating DNA binding dye			56165	26	9	28	1.9079	0.9993	1.8964	0.0119	29.39	343.0	409.3	True	0	True	False	True
Eva Green B	Run 1	E4	genomic DNA 7ng	std	ds	FSTL_1_F_109 100nM	toi	Eva Green	saturating DNA binding dye			62611	24	9	26	1.8582	0.9997	1.8378	0.0128	26.57	1709.4	2293.5	True	0	True	False	True
Eva Green B	Run 1	E5	genomic DNA 7ng	std	ds	FSTL_1_F_109 100nM	toi	Eva Green	saturating DNA binding dye			64901	24	9	26	1.8488	0.9997	1.8378	0.0128	26.51	2021.2	2367.0	True	0	True	False	True
Eva Green B	Run 1	E6	genomic DNA 7ng	std	ds	FSTL_1_F_109 100nM	toi	Eva Green	saturating DNA binding dye			68790	24	9	26	1.8217	0.9992	1.8378	0.0128	26.51	2991.2	2370.3	True	0	True	False	True
Eva Green B	Run 1	E7	genomic DNA 7ng	std	ds	FSTL_1_F_109 100nM	toi	Eva Green	saturating DNA binding dye			60468	24	9	26	1.8428	0.9993	1.8378	0.0128	26.54	2161.1	2323.8	True	0	True	False	True
Eva Green B	Run 1	E8	genomic DNA 7ng	std	ds	FSTL_1_F_109 100nM	toi	Eva Green	saturating DNA binding dye			64181	12	9	26	1.8409	0.9998	1.8378	0.0128	26.56	2207.4	2308.3	True	0	True	False	True
Eva Green B	Run 1	E9	genomic DNA 7ng	std	ds	FSTL_1_F_109 100nM	toi	Eva Green	saturating DNA binding dye			48888	23	9	25	1.8301	0.9996	1.8378	0.0128	26.48	2699.4	2415.9	True	0	True	False	True
Eva Green B	Run 1	E10	genomic DNA 7ng	std	ds	FSTL_1_F_109 100nM	toi	Eva Green	saturating DNA binding dye			63252	24	9	26	1.8220	0.9998	1.8378	0.0128	26.51	2987.2	2375.7	True	0	True	False	True
Eva Green B	Run 1	E11	genomic DNA 20ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			98688	14	9	24	1.8951	0.9999	1.8732	0.0270	24.53	9315.5	12389.1	True	0	True	False	True
Eva Green B	Run 1	E12	genomic DNA 20ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			105806	13	9	24	1.8816	0.9998	1.8732	0.0270	24.56	10886.9	12146.7	True	0	True	False	True
Eva Green B	Run 1	E13	genomic DNA 20ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			440499	9	8	24	1.9161	0.9996	1.8732	0.0270	24.59	6840.5	11934.0	True	0	True	False	True
Eva Green B	Run 1	E14	genomic DNA 7ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			91187	23	9	25	1.8823	0.9996	1.8732	0.0270	26.06	4167.8	4728.7	True	0	True	False	True
Eva Green B	Run 1	E15	genomic DNA 7ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			77029	23	9	25	1.8351	0.9982	1.8732	0.0270	26.07	8065.7	4720.6	True	0	True	False	True
Eva Green B	Run 1	E16	genomic DNA 7ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			84004	23	9	25	1.8809	0.9997	1.8732	0.0270	26.05	4293.5	4773.5	True	0	True	False	True
Eva Green B	Run 1	E17	genomic DNA 2ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			73435	25	9	27	1.8770	0.9998	1.8732	0.0270	28.13	1221.2	1291.6	True	0	True	False	True
Eva Green B	Run 1	E18	genomic DNA 2ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			67786	25	9	27	1.8688	1.0000	1.8732	0.0270	28.06	1444.0	1350.3	True	0	True	False	True
Eva Green B	Run 1	E19	genomic DNA 2ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			64550	25	9	27	1.8805	0.9992	1.8732	0.0270	28.09	1191.6	1327.5	True	0	True	False	True
Eva Green B	Run 1	E20	genomic DNA 0.7ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			67790	27	9	29	1.8055	0.9974	1.8732	0.0270	29.83	1338.2	446.4	True	0	True	False	True
Eva Green B	Run 1	E21	genomic DNA 0.7ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			62173	27	9	29	1.8840	0.9998	1.8732	0.0270	29.71	404.9	480.0	True	0	True	False	True
Eva Green B	Run 1	E22	genomic DNA 0.7ng	std	ds	FSTL_1_F_109	toi	Eva Green	saturating DNA binding dye			73103	27	9	29	1.8719	0.9991	1.8732	0.0270	29.87	443.6	434.6	True	0	True	False	True
Eva Green B	Run 1	F4	genomic DNA 7ng	std	ds	FSTL_1_H_201 100nM	toi	Eva Green	saturating DNA binding dye			67428	17	9	27	1.8027	0.9999	1.7812	0.0126	28.08	1567.3	2193.4	True	0	True	False	True
Eva Green B	Run 1	F5	genomic DNA 7ng	std	ds	FSTL_1_H_201 100nM	toi	Eva Green	saturating DNA binding dye			54862	25	9	27	1.7850	0.9998	1.7812	0.0126	27.86	2356.7	2498.5	True	0	True	False	True
Eva Green B	Run 1	F6	genomic DNA 7ng	std	ds	FSTL_1_H_201 100nM	toi	Eva Green	saturating DNA binding dye			60569	13	9	27	1.7779	0.9995	1.7812	0.0126	28.00	2427.9	2305.0	True	0	True	False	True
Eva Green B	Run 1	F7	genomic DNA 7ng	std	ds	FSTL_1_H_201 100nM	toi	Eva Green	saturating DNA binding dye			62982	13	9	27	1.7701	0.9995	1.7812	0.0126	28.03	2692.5	2258.4	True	0	True	False	True
Eva Green B	Run 1	F8	genomic DNA 7ng	std	ds	FSTL_1_H_201 100nM	toi	Eva Green	saturating DNA binding dye			61898	14	9	27	1.7879	0.9990	1.7812	0.0126	28.03	2040.4	2264.9	True	0	True	False	True
Eva Green B	Run 1	F9	genomic DNA 7ng	std	ds	FSTL_1_H_201 100nM	toi	Eva Green	saturating DNA binding dye	no amplification in positive control	indiv PCR eff is 1.376 < 1.7	5278	6	5	27	1.3759	0.9996	1.7812	0.0126	28.00	3171877.6	2300.0	False	0	True	False	False
Eva Green B	Run 1	F10	genomic DNA 7ng	std	ds	FSTL_1_H_201 100nM	toi	Eva Green	saturating DNA binding dye			67941	25	9	27	1.7638	0.9998	1.7812	0.0126	28.00	3031.0	2302.8	True	0	True	False	True
Eva Green B	Run 1	F11	genomic DNA 20ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			110639	12	9	24	1.8434	0.9999	1.8203	0.0155	25.05	13403.9	18361.5	True	0	True	False	True
Eva Green B	Run 1	F12	genomic DNA 20ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			111433	12	9	24	1.8453	0.9991	1.8203	0.0155	25.25	11502.9	16214.9	True	0	True	False	True
Eva Green B	Run 1	F13	genomic DNA 20ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			117166	11	9	24	1.8408	0.9999	1.8203	0.0155	25.34	11612.7	15422.2	True	0	True	False	True
Eva Green B	Run 1	F14	genomic DNA 7ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			83226	24	9	26	1.8071	0.9998	1.8203	0.0155	27.02	6860.8	5635.8	True	0	True	False	True
Eva Green B	Run 1	F15	genomic DNA 7ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			88428	24	9	26	1.8038	0.9998	1.8203	0.0155	26.89	7758.9	6069.4	True	0	True	False	True
Eva Green B	Run 1	F16	genomic DNA 7ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye		indiv PCR eff is 1.465 < 1.7;PCR efficiency outlier	23969	7	6	26	1.4649	0.9991	1.8203	0.0155	27.37	1744720.2	4571.5	True	0	True	True	True
Eva Green B	Run 1	F17	genomic DNA 2ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			72823	26	9	28	1.8051	0.9996	1.8203	0.0155	29.20	1946.7	1521.8	True	0	True	False	True
Eva Green B	Run 1	F18	genomic DNA 2ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			69616	26	9	28	1.8082	0.9999	1.8203	0.0155	29.24	1813.0	1490.7	True	0	True	False	True
Eva Green B	Run 1	F19	genomic DNA 2ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			69591	26	9	28	1.8188	0.9999	1.8203	0.0155	29.16	1606.7	1566.4	True	0	True	False	True
Eva Green B	Run 1	F20	genomic DNA 0.7ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			65582	28	9	30	1.8064	1.0000	1.8203	0.0155	31.03	647.2	510.0	True	0	True	False	True
Eva Green B	Run 1	F21	genomic DNA 0.7ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			67865	28	9	30	1.8260	0.9999	1.8203	0.0155	31.06	455.2	501.4	True	0	True	False	True
Eva Green B	Run 1	F22	genomic DNA 0.7ng	std	ds	FSTL_1_H_201	toi	Eva Green	saturating DNA binding dye			74003	28	9	30	1.8189	0.9998	1.8203	0.0155	31.03	521.3	508.9	True	0	True	False	True
Eva Green B	Run 1	G11	genomic DNA 20ng	std	ds	FSTL_1_I_204	toi	Eva Green	saturating DNA binding dye			88777	12	9	23	1.8984	1.0000	1.8712	0.0138	24.02	12384.6	17517.4	True	0	True	False	True
Eva Green B	Run 1	G12	genomic DNA 20ng	std	ds	FSTL_1_I_204	toi	Eva Green	saturating DNA binding dye		indiv PCR eff is 1.568 < 1.7;PCR efficiency outlier	83680	10	9	24	1.5681	0.9883	1.8712	0.0138	24.94	807769.2	9851.8	True	0	True	True	True
