Experiment	Run	well	sample	sample type	sample nucleotide	target	target type	target dye	target chemistry	excluded	note	baseline	n in log phase	n included	last log cycle	indiv PCR eff	R2	PCR eff	STD PCR eff	TD0	indiv Ncopy	Ncopy	amplification	baseline error	plateau	excl PCR efficiency	used for mean PCR efficiency
AMC Amsterdam NL - 384 Wells	Run 1	C4	Neg. Contr.	unkn	ss	FSTL1	toi	SYBR	non-saturating DNA binding dye		indiv PCR eff is 1.661 < 1.7;PCR efficiency outlier;Ncopy < 10	1.2180	6	5	35	1.6613	0.9989	1.9127	0.0680	35.8846	342.6	2.2	True	0	True	True	True
AMC Amsterdam NL - 384 Wells	Run 1	C5	gDNA 2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			2.2571	6	5	22	1.8516	0.9971	1.9127	0.0680	23.0748	9348.8	4422.1	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	C6	gDNA 4ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			3.4344	9	8	21	1.9375	0.9980	1.9127	0.0680	22.0213	6591.2	8756.9	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	C7	gDNA 8ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			5.3385	8	7	20	2.0539	0.9789	1.9127	0.0680	21.0158	3762.0	16809.1	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	D1	gDNA 0.2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			1.2795	8	7	26	1.8896	0.9920	1.9127	0.0680	26.6132	616.0	445.7	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	D2	M1 gDNA 0.5ng/ul STD	std	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			1.4816	8	7	24	1.8737	0.9995	1.9127	0.0680	24.9757	2157.6	1288.9	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	D3	gDNA 1ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			1.7816	9	8	23	1.9341	0.9959	1.9127	0.0680	24.3219	1502.4	1969.6	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	D4	Neg. Contr.	unkn	ss	FSTL1	toi	SYBR	non-saturating DNA binding dye		Ncopy < 10	1.2126	9	8	35	1.7173	0.9926	1.9127	0.0680	35.5741	123.3	2.7	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	D5	gDNA 2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			2.2864	8	7	22	1.9216	0.9906	1.9127	0.0680	23.2059	3648.4	4061.7	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	D6	gDNA 4ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			3.3994	9	8	21	1.8534	0.9947	1.9127	0.0680	22.0283	17439.8	8717.1	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	D7	gDNA 8ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			5.3621	9	8	20	1.9246	0.9980	1.9127	0.0680	21.0185	14726.7	16779.4	True	0	True	False	True
AMC Amsterdam NL - 384 Wells	Run 1	E1	WNT11 0.5ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	2.3859	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	E2	WNT11 1ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	4.7025	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	E3	WNT11 2ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			7.8733	12	9	40	1.0575	0.9967	-1.0000		40.9444	7332633949.9	-1.0	False	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	E4	WNT11 4ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			14.5211	7	6	26	1.2500	0.9692	-1.0000		27.0862	171414837.9	-1.0	False	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	E5	Neg. Contr. 0ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			1.2276	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	E6	WNT11 8ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			20.2649	6	5	29	1.1677	0.9733	-1.0000		29.7000	722398186.9	-1.0	False	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	F1	WNT11 0.5ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	2.4255	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	F2	WNT11 1ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	4.6827	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	F3	WNT11 2ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			8.9892	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	F4	WNT11 4ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			15.6099	9	8	31	1.2795	0.9949	-1.0000		32.1667	26049086.2	-1.0	False	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	F5	Neg. Contr. 0ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			1.2474	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	F6	WNT11 8ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			20.4336	4	3	28	1.0000	-1.0000	-1.0000		28.9615	-1.0	-1.0	False	4	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	G1	WNT11 0.5ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	2.5641	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	G2	WNT11 1ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	4.7817	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	G3	WNT11 2ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			9.1971	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	G4	WNT11 4ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			15.4445	9	8	31	1.2202	0.9715	-1.0000		32.0000	123938396.6	-1.0	False	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	G5	Neg. Contr. 0ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			1.3068	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	G6	WNT11 8ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			19.5228	3	2	29	1.0000	-1.0000	-1.0000		29.7667	-1.0	-1.0	False	4	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	H1	AXIN1 0.5ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	2.5839	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	H2	AXIN1 1ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			4.8087	8	7	36	1.5051	0.9922	-1.0000		37.1000	18667.4	-1.0	True	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	H3	AXIN1 2ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			10.4247	4	3	27	1.0000	-1.0000	-1.0000		28.1296	-1.0	-1.0	False	4	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	H4	AXIN1 4ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			18.3438	6	5	24	3.0000	0.9662	-1.0000		24.9902	-1.0	-1.0	True	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	I1	AXIN1 0.5ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	2.2671	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	I2	AXIN1 1ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			4.5808	9	8	36	1.4200	0.9959	-1.0000		37.0000	167722.0	-1.0	True	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	I3	AXIN1 2ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			10.4905	8	7	29	1.5905	0.9936	-1.0000		29.7000	74736.4	-1.0	True	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	I4	AXIN1 4ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			18.1386	5	4	24	1.6774	0.9951	-1.0000		24.7500	199076.1	-1.0	True	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	J1	AXIN1 0.5ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	2.3067	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	J2	AXIN1 1ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			4.8046	9	8	37	1.4390	0.9976	-1.0000		37.8143	76261.7	-1.0	True	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	J3	AXIN1 2ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			10.6244	5	4	27	1.5161	0.9839	-1.0000		28.2407	568498.0	-1.0	True	0	True	False	False
AMC Amsterdam NL - 384 Wells	Run 1	J4	AXIN1 4ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			18.0798	5	4	23	1.1111	0.9568	-1.0000		24.1441	5681506587.4	-1.0	False	0	False	False	False
EMBL Heidelberg DE - 384 Wells	Run 1	well	sample	sample type	sample nucleotide	target	target type	target dye	target chemistry	excluded	note	baseline	n in log phase	n included	last log cycle	indiv PCR eff	R2	PCR eff	STD PCR eff	TD0	indiv Ncopy	Ncopy	amplification	baseline error	plateau	excl PCR efficiency	used for mean PCR efficiency
EMBL Heidelberg DE - 384 Wells	Run 1	D4	M1 gDNA 0.5ng/ul - 5ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			14584.3231	9	8	24	1.8832	1.0000	1.9072	0.0362	24.8245	1046.4	763.6	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	D5	M1 gDNA 0.5ng/ul - 5ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			15024.8117	11	9	24	1.9551	0.9980	1.9072	0.0362	24.8160	414.8	767.8	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	D6	M1 gDNA 0.5ng/ul - 5ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			18191.1336	11	9	24	1.9674	0.9872	1.9072	0.0362	24.8088	356.9	771.4	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	D7	M1 gDNA 0.5ng/ul - 20ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			10208.3404	10	9	24	1.9016	0.9993	1.9072	0.0362	24.7618	3419.4	3180.5	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	D8	M1 gDNA 0.5ng/ul - 20ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			38879.9321	15	9	24	1.9109	0.9983	1.9072	0.0362	24.8006	2957.1	3101.7	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	D9	M1 gDNA 0.5ng/ul - 20ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			-2640.5584	11	9	24	1.8883	0.9987	1.9072	0.0362	24.7821	4018.0	3139.1	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E4	M1 gDNA 0.5ng/ul STD	std	ds	FSTL1-STD	toi	SYBR	non-saturating DNA binding dye			41271.4311	11	9	24	1.9111	0.9990	1.9025	0.0153	24.8012	1473.3	1647.7	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E5	M1 gDNA 0.5ng/ul STD	std	ds	FSTL1-STD	toi	SYBR	non-saturating DNA binding dye			18210.3676	10	9	24	1.9228	0.9992	1.9025	0.0153	24.8987	1188.3	1547.5	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E6	M1 gDNA 0.5ng/ul STD	std	ds	FSTL1-STD	toi	SYBR	non-saturating DNA binding dye			17366.3994	11	9	24	1.8802	0.9999	1.9025	0.0153	24.8550	2133.9	1591.7	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E7	M1 gDNA 0.5ng/ul STD	std	ds	FSTL1-STD	toi	SYBR	non-saturating DNA binding dye			11788.6052	10	9	24	1.9044	0.9996	1.9025	0.0153	24.7962	1612.0	1652.9	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E8	M1 gDNA 0.5ng/ul STD	std	ds	FSTL1-STD	toi	SYBR	non-saturating DNA binding dye			17456.9731	12	9	24	1.9120	0.9996	1.9025	0.0153	24.8345	1426.3	1612.7	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E9	M1 gDNA 0.5ng/ul STD	std	ds	FSTL1-STD	toi	SYBR	non-saturating DNA binding dye			3561.2094	10	9	24	1.8846	0.9994	1.9025	0.0153	24.7866	2103.3	1663.2	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E10	M1 gDNA 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			12041.9280	15	9	24	1.9001	0.9967	1.9072	0.0362	24.7659	1738.5	1586.0	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E11	M1 gDNA 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			13053.3271	12	9	24	1.8829	0.9986	1.9072	0.0362	24.7950	2138.2	1556.5	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E12	M1 gDNA 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			25955.8695	11	9	24	1.8850	0.9975	1.9072	0.0362	24.8556	2001.8	1496.8	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	E13	M1 gDNA 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			16007.6702	10	9	24	1.8694	0.9998	1.9072	0.0362	24.8124	2528.9	1539.1	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	F4	gDNA 0.2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			11200.6602	12	9	26	1.8879	0.9996	1.9072	0.0362	26.6111	631.6	481.9	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	F5	M1 gDNA 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			11134.1929	12	9	24	1.9227	0.9993	1.9072	0.0362	24.7649	1298.8	1587.0	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	F6	gDNA 1ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			52215.3589	10	9	23	1.9580	0.9984	1.9072	0.0362	23.6906	1704.5	3175.5	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	F7	Neg. Contr.	unkn	ss	FSTL1	toi	SYBR	non-saturating DNA binding dye		indiv PCR eff is 1.488 < 1.7;PCR efficiency outlier;Ncopy < 10	16164.7424	18	9	34	1.4877	0.9921	1.9072	0.0362	34.7375	28383.6	5.1	True	0	True	True	True
EMBL Heidelberg DE - 384 Wells	Run 1	F8	gDNA 2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			41048.9287	9	8	22	1.9389	0.9974	1.9072	0.0362	22.7446	4019.5	5849.0	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	F9	gDNA 4ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			71959.6030	9	8	21	1.9082	0.9998	1.9072	0.0362	21.6238	11930.8	12060.2	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	F10	gDNA EMBL 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			18525.4828	12	9	24	1.8718	0.9968	1.9072	0.0362	24.5862	2825.2	1781.1	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	F11	gDNA EMBL 1.0ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			44062.3731	9	8	23	1.9584	0.9994	1.9072	0.0362	23.5848	1820.7	3400.0	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	G4	gDNA 0.2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			14554.8866	11	9	26	1.9033	0.9958	1.9072	0.0362	26.6278	503.3	476.7	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	G5	M1 gDNA 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			30432.5051	9	8	24	1.9087	0.9993	1.9072	0.0362	24.6855	1639.0	1670.5	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	G6	gDNA 1ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			23144.6086	10	9	23	1.9316	0.9987	1.9072	0.0362	23.7494	2261.4	3057.3	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	G7	Neg. Contr.	unkn	ss	FSTL1	toi	SYBR	non-saturating DNA binding dye		indiv PCR eff is 1.536 < 1.7;PCR efficiency outlier;Ncopy < 10	8972.1901	16	9	34	1.5357	0.9833	1.9072	0.0362	34.7867	9227.1	4.9	True	0	True	True	True
EMBL Heidelberg DE - 384 Wells	Run 1	G8	gDNA 2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			38976.4056	10	9	22	1.9687	0.9966	1.9072	0.0362	22.7184	2893.9	5948.6	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	G9	gDNA 4ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			58952.4007	9	8	21	1.9124	0.9987	1.9072	0.0362	21.6371	11267.6	11956.5	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	G10	gDNA EMBL 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			24198.6717	9	8	24	1.8883	0.9998	1.9072	0.0362	24.5874	2274.1	1779.8	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	G11	gDNA EMBL 1.0ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			21755.8779	11	9	23	1.8702	0.9987	1.9072	0.0362	23.5811	5408.4	3408.2	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	H4	gDNA 0.2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			12887.3645	12	9	26	1.8820	1.0000	1.9072	0.0362	26.6220	682.0	478.5	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	H5	M1 gDNA 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			22683.2264	11	9	24	1.9242	0.9998	1.9072	0.0362	24.7808	1260.1	1570.8	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	H6	gDNA 1ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			12961.7114	10	9	23	1.9545	0.9987	1.9072	0.0362	23.7051	1760.1	3145.9	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	H7	Neg. Contr.	unkn	ss	FSTL1	toi	SYBR	non-saturating DNA binding dye		Ncopy < 10	8611.4653	17	9	36	1.7999	0.9999	1.9072	0.0362	36.9186	10.5	1.2	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	H8	gDNA 2ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			35182.5974	11	9	22	1.9250	0.9939	1.9072	0.0362	22.7263	4793.5	5918.3	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	H9	gDNA 4ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			68033.3033	8	7	21	1.9300	0.9998	1.9072	0.0362	21.6223	9339.0	12072.0	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	H10	gDNA EMBL 0.5ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			22338.7837	9	8	24	1.8671	0.9999	1.9072	0.0362	24.6529	2880.8	1706.1	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	H11	gDNA EMBL 1.0ng/ul	unkn	ds	FSTL1	toi	SYBR	non-saturating DNA binding dye			16215.4112	14	9	23	1.8749	0.9974	1.9072	0.0362	23.5267	5277.9	3530.1	True	0	True	False	True
EMBL Heidelberg DE - 384 Wells	Run 1	I4	Neg. Contr. 0ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			23198.8165	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
EMBL Heidelberg DE - 384 Wells	Run 1	I5	WNT11 EMBL 0.15ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			23754.7233	3	2	39	1.0000	-1.0000	-1.0000		40.1226	-1.0	-1.0	False	4	True	False	False
EMBL Heidelberg DE - 384 Wells	Run 1	I6	WNT11 EMBL 0.3ng/ul	unkn	ss	no primer	toi	SYBR	non-saturating DNA binding dye		no amplification;no TD0 found	35566.1658	-1	-1	-1	1.0000	-1.0000	-1.0000		-1.0000	-1.0	-1.0	False	2	True	False	False
EMBL Heidelberg DE - 384 Wells	Run 1	I7	WNT11 EMBL 0.6ng/ul	opt	ss	no primer	toi	SYBR	non-saturating DNA binding dye			70965.0005	36	9	38	1.0703	0.9998	-1.0000		39.2096	5038186311.9	-1.0	False	0	True	False	False
